wav_path,speaker_id,nativeness,gender,speaker_num,sentence,repetition
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence10/Sp20_NM_S10_3.wav,N_Sp20_M,native,M,20,10,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence1/Sp20_NM_S1_1.wav,N_Sp20_M,native,M,20,1,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence1/Sp20_NM_S1_3.wav,N_Sp20_M,native,M,20,1,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence1/Sp20_NM_S1_5.wav,N_Sp20_M,native,M,20,1,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence1/Sp20_NM_S1_4.wav,N_Sp20_M,native,M,20,1,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence1/Sp20_NM_S1_2.wav,N_Sp20_M,native,M,20,1,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence8/Sp20_NM_S8_5.wav,N_Sp20_M,native,M,20,8,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence8/Sp20_NM_S8_2.wav,N_Sp20_M,native,M,20,8,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence8/Sp20_NM_S8_3.wav,N_Sp20_M,native,M,20,8,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence8/Sp20_NM_S8_4.wav,N_Sp20_M,native,M,20,8,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence8/Sp20_NM_S8_1.wav,N_Sp20_M,native,M,20,8,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence9/Sp20_NM_S9_2.wav,N_Sp20_M,native,M,20,9,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence9/Sp20_NM_S9_5.wav,N_Sp20_M,native,M,20,9,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence9/Sp20_NM_S9_1.wav,N_Sp20_M,native,M,20,9,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence9/Sp20_NM_S9_3.wav,N_Sp20_M,native,M,20,9,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence9/Sp20_NM_S9_4.wav,N_Sp20_M,native,M,20,9,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence7/Sp20_NM_S7_2.wav,N_Sp20_M,native,M,20,7,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence7/Sp20_NM_S7_1.wav,N_Sp20_M,native,M,20,7,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence7/Sp20_NM_S7_4.wav,N_Sp20_M,native,M,20,7,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence7/Sp20_NM_S7_3.wav,N_Sp20_M,native,M,20,7,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence7/Sp20_NM_S7_5.wav,N_Sp20_M,native,M,20,7,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence4/Sp20_NM_S4_5.wav,N_Sp20_M,native,M,20,4,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence4/Sp20_NM_S4_3.wav,N_Sp20_M,native,M,20,4,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence4/Sp20_NM_S4_2.wav,N_Sp20_M,native,M,20,4,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence4/Sp20_NM_S4_1.wav,N_Sp20_M,native,M,20,4,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence4/Sp20_NM_S4_4.wav,N_Sp20_M,native,M,20,4,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence2/Sp20_NM_S2_5.wav,N_Sp20_M,native,M,20,2,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence2/Sp20_NM_S2_1.wav,N_Sp20_M,native,M,20,2,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence2/Sp20_NM_S2_4.wav,N_Sp20_M,native,M,20,2,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence2/Sp20_NM_S2_3.wav,N_Sp20_M,native,M,20,2,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker20/sentence2/Sp20_NM_S2_2.wav,N_Sp20_M,native,M,20,2,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence3/Sp16_NM_S3_3.wav,N_Sp16_M,native,M,16,3,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence3/Sp16_NM_S3_2.wav,N_Sp16_M,native,M,16,3,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence3/Sp16_NM_S3_1.wav,N_Sp16_M,native,M,16,3,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence3/Sp16_NM_S3_4.wav,N_Sp16_M,native,M,16,3,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence3/Sp16_NM_S3_5.wav,N_Sp16_M,native,M,16,3,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence5/Sp16_NM_S5_4.wav,N_Sp16_M,native,M,16,5,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence5/Sp16_NM_S5_3.wav,N_Sp16_M,native,M,16,5,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence5/Sp16_NM_S5_5.wav,N_Sp16_M,native,M,16,5,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence5/Sp16_NM_S5_2.wav,N_Sp16_M,native,M,16,5,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence5/Sp16_NM_S5_1.wav,N_Sp16_M,native,M,16,5,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence6/Sp16_NM_S6_3.wav,N_Sp16_M,native,M,16,6,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence6/Sp16_NM_S6_5.wav,N_Sp16_M,native,M,16,6,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence6/Sp16_NM_S6_4.wav,N_Sp16_M,native,M,16,6,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence6/Sp16_NM_S6_2.wav,N_Sp16_M,native,M,16,6,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence6/Sp16_NM_S6_1.wav,N_Sp16_M,native,M,16,6,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence10/Sp16_NM_S10_5.wav,N_Sp16_M,native,M,16,10,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence10/Sp16_NM_S10_2.wav,N_Sp16_M,native,M,16,10,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence10/Sp16_NM_S10_4.wav,N_Sp16_M,native,M,16,10,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence10/Sp16_NM_S10_1.wav,N_Sp16_M,native,M,16,10,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence10/Sp16_NM_S10_3.wav,N_Sp16_M,native,M,16,10,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence1/Sp16_NM_S1_2.wav,N_Sp16_M,native,M,16,1,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence1/Sp16_NM_S1_3.wav,N_Sp16_M,native,M,16,1,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence1/Sp16_NM_S1_5.wav,N_Sp16_M,native,M,16,1,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence1/Sp16_NM_S1_4.wav,N_Sp16_M,native,M,16,1,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence1/Sp16_NM_S1_1.wav,N_Sp16_M,native,M,16,1,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence8/Sp16_NM_S8_5.wav,N_Sp16_M,native,M,16,8,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence8/Sp16_NM_S8_4.wav,N_Sp16_M,native,M,16,8,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence8/Sp16_NM_S8_3.wav,N_Sp16_M,native,M,16,8,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence8/Sp16_NM_S8_1.wav,N_Sp16_M,native,M,16,8,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence8/Sp16_NM_S8_2.wav,N_Sp16_M,native,M,16,8,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence9/Sp16_NM_S9_4.wav,N_Sp16_M,native,M,16,9,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence9/Sp16_NM_S9_5.wav,N_Sp16_M,native,M,16,9,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence9/Sp16_NM_S9_3.wav,N_Sp16_M,native,M,16,9,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence9/Sp16_NM_S9_1.wav,N_Sp16_M,native,M,16,9,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence9/Sp16_NM_S9_2.wav,N_Sp16_M,native,M,16,9,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence7/Sp16_NM_S7_5.wav,N_Sp16_M,native,M,16,7,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence7/Sp16_NM_S7_3.wav,N_Sp16_M,native,M,16,7,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence7/Sp16_NM_S7_2.wav,N_Sp16_M,native,M,16,7,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence7/Sp16_NM_S7_4.wav,N_Sp16_M,native,M,16,7,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence7/Sp16_NM_S7_1.wav,N_Sp16_M,native,M,16,7,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence4/Sp16_NM_S4_4.wav,N_Sp16_M,native,M,16,4,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence4/Sp16_NM_S4_3.wav,N_Sp16_M,native,M,16,4,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence4/Sp16_NM_S4_2.wav,N_Sp16_M,native,M,16,4,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence4/Sp16_NM_S4_1.wav,N_Sp16_M,native,M,16,4,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence4/Sp16_NM_S4_5.wav,N_Sp16_M,native,M,16,4,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence2/Sp16_NM_S2_4.wav,N_Sp16_M,native,M,16,2,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence2/Sp16_NM_S2_2.wav,N_Sp16_M,native,M,16,2,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence2/Sp16_NM_S2_1.wav,N_Sp16_M,native,M,16,2,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence2/Sp16_NM_S2_3.wav,N_Sp16_M,native,M,16,2,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker16/sentence2/Sp16_NM_S2_5.wav,N_Sp16_M,native,M,16,2,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence3/Sp8_NM_S3_3.wav,N_Sp8_M,native,M,8,3,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence3/Sp8_NM_S3_5.wav,N_Sp8_M,native,M,8,3,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence3/Sp8_NM_S3_1.wav,N_Sp8_M,native,M,8,3,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence3/Sp8_NM_S3_2.wav,N_Sp8_M,native,M,8,3,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence3/Sp8_NM_S3_6.wav,N_Sp8_M,native,M,8,3,6
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence3/Sp8_NM_S3_4.wav,N_Sp8_M,native,M,8,3,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence5/Sp8_NM_S5_5.wav,N_Sp8_M,native,M,8,5,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence5/Sp8_NM_S5_3.wav,N_Sp8_M,native,M,8,5,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence5/Sp8_NM_S5_1.wav,N_Sp8_M,native,M,8,5,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence5/Sp8_NM_S5_2.wav,N_Sp8_M,native,M,8,5,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence5/Sp8_NM_S5_4.wav,N_Sp8_M,native,M,8,5,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence6/Sp8_NM_S6_4.wav,N_Sp8_M,native,M,8,6,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence6/Sp8_NM_S6_3.wav,N_Sp8_M,native,M,8,6,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence6/Sp8_NM_S6_5.wav,N_Sp8_M,native,M,8,6,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence6/Sp8_NM_S6_1.wav,N_Sp8_M,native,M,8,6,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence6/Sp8_NM_S6_2.wav,N_Sp8_M,native,M,8,6,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence10/Sp8_NM_S10_3.wav,N_Sp8_M,native,M,8,10,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence10/Sp8_NM_S10_2.wav,N_Sp8_M,native,M,8,10,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence10/Sp8_NM_S10_9.wav,N_Sp8_M,native,M,8,10,9
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence10/Sp8_NM_S10_1.wav,N_Sp8_M,native,M,8,10,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence10/Sp8_NM_S10_8.wav,N_Sp8_M,native,M,8,10,8
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence10/Sp8_NM_S10_5.wav,N_Sp8_M,native,M,8,10,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence10/Sp8_NM_S10_6.wav,N_Sp8_M,native,M,8,10,6
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence10/Sp8_NM_S10_10.wav,N_Sp8_M,native,M,8,10,10
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence10/Sp8_NM_S10_7.wav,N_Sp8_M,native,M,8,10,7
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence10/Sp8_NM_S10_4.wav,N_Sp8_M,native,M,8,10,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence1/Sp8_NM_S1_2.wav,N_Sp8_M,native,M,8,1,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence1/Sp8_NM_S1_4.wav,N_Sp8_M,native,M,8,1,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence1/Sp8_NM_S1_5.wav,N_Sp8_M,native,M,8,1,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence1/Sp8_NM_S1_3.wav,N_Sp8_M,native,M,8,1,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence1/Sp8_NM_S1_1.wav,N_Sp8_M,native,M,8,1,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence8/Sp8_NM_S8_1.wav,N_Sp8_M,native,M,8,8,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence8/Sp8_NM_S8_8.wav,N_Sp8_M,native,M,8,8,8
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence8/Sp8_NM_S8_6.wav,N_Sp8_M,native,M,8,8,6
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence8/Sp8_NM_S8_5.wav,N_Sp8_M,native,M,8,8,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence8/Sp8_NM_S8_9.wav,N_Sp8_M,native,M,8,8,9
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence8/Sp8_NM_S8_4.wav,N_Sp8_M,native,M,8,8,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence8/Sp8_NM_S8_7.wav,N_Sp8_M,native,M,8,8,7
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence8/Sp8_NM_S8_3.wav,N_Sp8_M,native,M,8,8,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence8/Sp8_NM_S8_2.wav,N_Sp8_M,native,M,8,8,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence8/Sp8_NM_S8_10.wav,N_Sp8_M,native,M,8,8,10
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence9/Sp8_NM_S9_9.wav,N_Sp8_M,native,M,8,9,9
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence9/Sp8_NM_S9_7.wav,N_Sp8_M,native,M,8,9,7
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence9/Sp8_NM_S9_8.wav,N_Sp8_M,native,M,8,9,8
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence9/Sp8_NM_S9_1.wav,N_Sp8_M,native,M,8,9,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence9/Sp8_NM_S9_6.wav,N_Sp8_M,native,M,8,9,6
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence9/Sp8_NM_S9_5.wav,N_Sp8_M,native,M,8,9,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence9/Sp8_NM_S9_4.wav,N_Sp8_M,native,M,8,9,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence9/Sp8_NM_S9_2.wav,N_Sp8_M,native,M,8,9,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence9/Sp8_NM_S9_3.wav,N_Sp8_M,native,M,8,9,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence7/Sp8_NM_S7_3.wav,N_Sp8_M,native,M,8,7,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence7/Sp8_NM_S7_5.wav,N_Sp8_M,native,M,8,7,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence7/Sp8_NM_S7_6.wav,N_Sp8_M,native,M,8,7,6
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence7/Sp8_NM_S7_7.wav,N_Sp8_M,native,M,8,7,7
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence7/Sp8_NM_S7_2.wav,N_Sp8_M,native,M,8,7,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence7/Sp8_NM_S7_4.wav,N_Sp8_M,native,M,8,7,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence7/Sp8_NM_S7_1.wav,N_Sp8_M,native,M,8,7,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence4/Sp8_NM_S4_4.wav,N_Sp8_M,native,M,8,4,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence4/Sp8_NM_S4_3.wav,N_Sp8_M,native,M,8,4,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence4/Sp8_NM_S4_5.wav,N_Sp8_M,native,M,8,4,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence4/Sp8_NM_S4_2.wav,N_Sp8_M,native,M,8,4,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence4/Sp8_NM_S4_1.wav,N_Sp8_M,native,M,8,4,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence4/Sp8_NM_S4_6.wav,N_Sp8_M,native,M,8,4,6
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence2/Sp8_NM_S2_5.wav,N_Sp8_M,native,M,8,2,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence2/Sp8_NM_S2_3.wav,N_Sp8_M,native,M,8,2,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence2/Sp8_NM_S2_1.wav,N_Sp8_M,native,M,8,2,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence2/Sp8_NM_S2_4.wav,N_Sp8_M,native,M,8,2,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker8/sentence2/Sp8_NM_S2_2.wav,N_Sp8_M,native,M,8,2,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence3/Sp9_NM_S3_3.wav,N_Sp9_M,native,M,9,3,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence3/Sp9_NM_S3_6.wav,N_Sp9_M,native,M,9,3,6
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence3/Sp9_NM_S3_10.wav,N_Sp9_M,native,M,9,3,10
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence3/Sp9_NM_S3_5.wav,N_Sp9_M,native,M,9,3,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence3/Sp9_NM_S3_7.wav,N_Sp9_M,native,M,9,3,7
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence3/Sp9_NM_S3_8.wav,N_Sp9_M,native,M,9,3,8
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence3/Sp9_NM_S3_1.wav,N_Sp9_M,native,M,9,3,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence3/Sp9_NM_S3_4.wav,N_Sp9_M,native,M,9,3,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence3/Sp9_NM_S3_9.wav,N_Sp9_M,native,M,9,3,9
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence3/Sp9_NM_S3_2.wav,N_Sp9_M,native,M,9,3,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence5/Sp9_NM_S5_4.wav,N_Sp9_M,native,M,9,5,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence5/Sp9_NM_S5_1.wav,N_Sp9_M,native,M,9,5,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence5/Sp9_NM_S5_3.wav,N_Sp9_M,native,M,9,5,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence5/Sp9_NM_S5_5.wav,N_Sp9_M,native,M,9,5,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence5/Sp9_NM_S5_2.wav,N_Sp9_M,native,M,9,5,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence6/Sp9_NM_S6_3.wav,N_Sp9_M,native,M,9,6,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence6/Sp9_NM_S6_1.wav,N_Sp9_M,native,M,9,6,1
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence6/Sp9_NM_S6_4.wav,N_Sp9_M,native,M,9,6,4
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence6/Sp9_NM_S6_5.wav,N_Sp9_M,native,M,9,6,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence6/Sp9_NM_S6_2.wav,N_Sp9_M,native,M,9,6,2
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence10/Sp9_NM_S10_3.wav,N_Sp9_M,native,M,9,10,3
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence10/Sp9_NM_S10_5.wav,N_Sp9_M,native,M,9,10,5
/N/slate/mabdo/KSU/project/L2-KSU/data/native_speakers/Males/Speaker9/sentence10/Sp9_NM_S10_2.wav,N_Sp9_M,native,M,9,10,2
